,Geography,Period,GDP,labor_part,PCI
246,Alabama,1990Q1,71.23917,62.51761,15546.0263671875
247,Alabama,1990Q2,72.0994,62.23315,15765.8662109375
248,Alabama,1990Q3,73.00375,61.92122,15880.6
249,Alabama,1990Q4,73.58688000000001,61.82049,15987.9228515625
250,Alabama,1991Q1,74.61970520019531,61.75148391723633,16230.7822265625
251,Alabama,1991Q2,76.35915,61.68538,16367.607421875
252,Alabama,1991Q3,77.75281524658203,61.5982437133789,16508.19140625
253,Alabama,1991Q4,78.77304000000001,61.71528625488281,16808.57
254,Alabama,1992Q1,80.29603,62.04532,17155.13671875
255,Alabama,1992Q2,81.94735,62.417669999999994,17468.77734375
256,Alabama,1992Q3,83.1431,62.50331,17665.732421875
257,Alabama,1992Q4,84.30028,62.43185424804688,17721.263671875
258,Alabama,1993Q1,84.69785,62.665369999999996,17968.037109375
259,Alabama,1993Q2,85.48571,62.944114685058594,17988.0234375
260,Alabama,1993Q3,86.24764,62.832080000000005,17989.84
261,Alabama,1993Q4,87.74878000000001,62.58843,18277.7421875
262,Alabama,1994Q1,88.93894,62.51499557495117,18453.935546875
263,Alabama,1994Q2,90.50333,62.47036,18801.353515625
264,Alabama,1994Q3,91.63774000000001,62.84628000000001,19055.9765625
265,Alabama,1994Q4,93.51915,63.351569999999995,19355.9453125
266,Alabama,1995Q1,94.70013,63.56869506835938,19639.15234375
267,Alabama,1995Q2,95.76564,63.671380000000006,19768.091796875
268,Alabama,1995Q3,96.9788,63.640969999999996,19931.9921875
269,Alabama,1995Q4,97.6766,63.365669999999994,20046.876953125
270,Alabama,1996Q1,98.38524,63.23803,20179.955078125
271,Alabama,1996Q2,100.0277328491211,63.32835,20518.43
272,Alabama,1996Q3,100.68157196044922,63.60142,20663.802734375
273,Alabama,1996Q4,101.6031494140625,64.03533,20823.62
274,Alabama,1997Q1,102.3728,64.2983,21205.6015625
275,Alabama,1997Q2,103.5714874267578,64.49604000000001,21293.34765625
276,Alabama,1997Q3,104.9115753173828,64.61643000000001,21529.48
277,Alabama,1997Q4,106.01614379882812,64.3508,21792.78
278,Alabama,1998Q1,107.1826,64.09472,22356.814453125
279,Alabama,1998Q2,108.39041900634766,64.05714,22527.775390625
280,Alabama,1998Q3,110.0780792236328,63.9072,22711.642578125
281,Alabama,1998Q4,112.0049,63.75128,22937.892578125
282,Alabama,1999Q1,113.2369,63.718430000000005,23072.71
283,Alabama,1999Q2,114.33702087402344,63.73521423339844,23075.705078125
284,Alabama,1999Q3,115.53475952148438,63.679759999999995,23313.1640625
285,Alabama,1999Q4,116.9513168334961,63.609559999999995,23571.92
286,Alabama,2000Q1,117.09770965576172,63.533164978027344,23874.302734375
287,Alabama,2000Q2,118.90746307373048,63.24823000000001,24243.81
288,Alabama,2000Q3,119.32838439941406,62.98636,24290.81
289,Alabama,2000Q4,120.74644470214844,62.84948000000001,24577.435546875
290,Alabama,2001Q1,121.25645446777344,62.73302459716797,24789.46
291,Alabama,2001Q2,122.85211944580078,62.39464569091797,25040.443359375
292,Alabama,2001Q3,123.07012939453124,62.177890000000005,25033.47265625
293,Alabama,2001Q4,124.1093,62.09307,25109.923828125
294,Alabama,2002Q1,125.9711,61.8995,25104.68
295,Alabama,2002Q2,127.45288848876952,61.78305,25416.603515625
296,Alabama,2002Q3,128.72752380371094,61.87002,25577.04
297,Alabama,2002Q4,129.34048461914062,61.9467,25775.646484375
298,Alabama,2003Q1,130.64997863769528,61.99691,26129.623046875
299,Alabama,2003Q2,132.12583923339844,62.03889,26273.435546875
300,Alabama,2003Q3,135.62728881835938,61.94633483886719,26585.7421875
301,Alabama,2003Q4,139.1489,61.96409,26982.4
302,Alabama,2004Q1,142.42416381835938,62.098440000000004,27670.2265625
303,Alabama,2004Q2,145.9428,62.203309999999995,28154.857421875
304,Alabama,2004Q3,148.7112274169922,62.12023544311523,28546.447265625
305,Alabama,2004Q4,150.8778,61.85568000000001,28996.2
306,Alabama,2005Q1,153.332,61.678869999999996,29211.982421875
307,Alabama,2005Q2,155.94,61.65887451171875,29603.953125
308,Alabama,2005Q3,157.437,61.6879,29756.38
309,Alabama,2005Q4,160.293,61.535790000000006,30257.54
310,Alabama,2006Q1,161.934,61.43901999999999,30898.39
311,Alabama,2006Q2,163.97400000000002,61.488769999999995,31210.52
312,Alabama,2006Q3,165.47,61.51194,31376.08
313,Alabama,2006Q4,166.495,61.48531,31603.57
314,Alabama,2007Q1,166.821,61.353590000000004,32174.41
315,Alabama,2007Q2,169.261,61.03853,32453.43
316,Alabama,2007Q3,171.456,60.966440000000006,32632.76
317,Alabama,2007Q4,172.15599999999998,61.01791,32900.4
318,Alabama,2008Q1,171.94099999999997,60.84024,32995.98
319,Alabama,2008Q2,174.06799999999998,60.644890000000004,34338.8
320,Alabama,2008Q3,174.268,60.42566,33306.0
321,Alabama,2008Q4,170.30700000000002,60.22529,32930.52
322,Alabama,2009Q1,168.708,60.15668,32484.62
323,Alabama,2009Q2,167.954,59.93048,32864.13
324,Alabama,2009Q3,168.176,59.481730000000006,32637.65
325,Alabama,2009Q4,168.42,59.07893000000001,32648.28
326,Alabama,2010Q1,170.24900000000002,58.91376999999999,33077.18
327,Alabama,2010Q2,173.562,59.71304,33516.88
328,Alabama,2010Q3,177.097,59.62189,33981.38
329,Alabama,2010Q4,177.933,59.58404,34166.23
330,Alabama,2011Q1,176.898,59.524640000000005,34430.82
331,Alabama,2011Q2,179.679,59.229519999999994,34566.93
332,Alabama,2011Q3,181.916,58.936659999999996,34882.45
333,Alabama,2011Q4,184.166,58.34644,34931.16
334,Alabama,2012Q1,185.386,57.95168,35212.37
335,Alabama,2012Q2,187.043,58.00434,35455.31
336,Alabama,2012Q3,185.204,57.99869,35250.39
337,Alabama,2012Q4,185.88099999999997,57.83285,36018.59
338,Alabama,2013Q1,189.43599999999998,57.63345,35579.21
339,Alabama,2013Q2,189.037,57.40609,35723.75
340,Alabama,2013Q3,191.125,57.2491,36000.49
341,Alabama,2013Q4,191.678,57.17083,35816.29
342,Alabama,2014Q1,189.865,57.18209,36167.04
343,Alabama,2014Q2,193.005,57.0171,36693.93
344,Alabama,2014Q3,196.565,56.79671999999999,37121.4
345,Alabama,2014Q4,196.544,56.6195,37586.7
346,Alabama,2015Q1,197.643,56.55529,37762.45
347,Alabama,2015Q2,200.16299999999998,56.632630000000006,38146.04
348,Alabama,2015Q3,201.94099999999997,56.635380000000005,38412.17
349,Alabama,2015Q4,201.938,56.7668,38592.61
350,Alabama,2016Q1,202.875,56.86243,38639.59
351,Alabama,2016Q2,205.38400000000001,56.76472,38966.15
352,Alabama,2016Q3,205.963,56.90399,39030.72
353,Alabama,2016Q4,208.28099999999998,57.1039,38983.52
354,Alabama,2017Q1,211.74099999999999,57.55105,39700.64
355,Alabama,2017Q2,213.657,57.254830000000005,39809.45
356,Alabama,2017Q3,216.09400000000002,56.12945,40027.95
357,Alabama,2017Q4,219.062,56.31285,40166.0
358,Alabama,2018Q1,220.76,56.46086999999999,40562.54
359,Alabama,2018Q2,223.0923,56.60358000000001,40889.22
360,Alabama,2018Q3,225.1335,56.78476,41233.2
361,Alabama,2018Q4,227.891,56.936530000000005,41569.13
362,Alabama,2019Q1,230.7393,57.06223000000001,41945.62
363,Alabama,2019Q2,233.1893,57.14116,42286.41
364,Alabama,2019Q3,235.1333,57.194469999999995,42630.02
365,Alabama,2019Q4,236.5248,57.2098,42960.56
366,Alabama,2020Q1,237.7419,57.21171999999999,43277.57
367,Alabama,2020Q2,239.5457,57.195319999999995,43626.35
368,Alabama,2020Q3,241.8471,57.18028,43981.7
369,Alaska,1990Q1,23.51374,70.88114,22396.42578125
370,Alaska,1990Q2,24.06183242797852,72.2243,22733.47
371,Alaska,1990Q3,23.82975,72.79590999999999,22907.5859375
372,Alaska,1990Q4,22.65390396118164,72.62266540527344,23068.017578125
373,Alaska,1991Q1,21.64038848876953,72.48743,23070.091796875
374,Alaska,1991Q2,20.827302932739254,72.45930480957031,22869.55
375,Alaska,1991Q3,20.479442596435547,72.39143,23046.20703125
376,Alaska,1991Q4,20.654537200927734,72.41895,23208.103515625
377,Alaska,1992Q1,20.968088150024414,72.82600000000001,23749.8671875
378,Alaska,1992Q2,21.31032371520996,72.84355,23785.158203125
379,Alaska,1992Q3,21.55561,72.70269,24003.19
380,Alaska,1992Q4,21.81297492980957,72.67511999999999,23976.6328125
381,Alaska,1993Q1,21.872434616088867,72.7773,24645.10546875
382,Alaska,1993Q2,22.034791946411133,73.07442474365234,24599.29296875
383,Alaska,1993Q3,22.01618,73.41093000000001,24709.65625
384,Alaska,1993Q4,22.001436233520508,73.69176,24966.57
385,Alaska,1994Q1,21.913715362548828,73.95698547363281,25172.88671875
386,Alaska,1994Q2,21.91942596435547,74.00489,25299.03
387,Alaska,1994Q3,22.08266,73.93063000000001,25471.13671875
388,Alaska,1994Q4,22.70859718322754,73.72798,25663.47
389,Alaska,1995Q1,23.16582298278809,73.29906463623047,25951.283203125
390,Alaska,1995Q2,23.5908,73.01988,25922.384765625
391,Alaska,1995Q3,23.979705810546875,73.07427,26045.658203125
392,Alaska,1995Q4,24.16346549987793,73.3371353149414,26148.513671875
393,Alaska,1996Q1,24.348745346069336,73.4847,26245.93359375
394,Alaska,1996Q2,24.76616287231445,73.67596,26401.162109375
395,Alaska,1996Q3,24.94421,73.7076644897461,26674.09
396,Alaska,1996Q4,25.19412422180176,73.71446999999999,26853.39
397,Alaska,1997Q1,25.402739999999998,73.86584,27284.52734375
398,Alaska,1997Q2,25.721020000000003,73.96349000000001,27783.1328125
399,Alaska,1997Q3,25.6352,73.98451,27902.615234375
400,Alaska,1997Q4,25.025041580200195,73.958,28108.22265625
401,Alaska,1998Q1,24.4407958984375,74.11838,28597.67578125
402,Alaska,1998Q2,23.873767852783203,74.05373,28607.34375
403,Alaska,1998Q3,23.752979999999997,74.01549,28702.18
404,Alaska,1998Q4,24.05245590209961,73.88926,29056.5078125
405,Alaska,1999Q1,24.208894729614254,73.75211,29199.52
406,Alaska,1999Q2,24.33340263366699,73.47906,29320.28
407,Alaska,1999Q3,24.73489761352539,73.32069,29318.412109375
408,Alaska,1999Q4,25.458803176879886,73.34477,30086.953125
409,Alaska,2000Q1,25.902996063232425,73.2581,31055.083984375
410,Alaska,2000Q2,26.713075637817386,73.51295,31501.32
411,Alaska,2000Q3,27.12477,73.32929,31908.32
412,Alaska,2000Q4,27.671159999999997,72.92988000000001,32008.505859375
413,Alaska,2001Q1,28.00720596313477,72.66124,32480.31640625
414,Alaska,2001Q2,28.59347724914551,72.61765,33174.2734375
415,Alaska,2001Q3,28.72076,72.53402,33123.31640625
416,Alaska,2001Q4,28.89055824279785,72.26402,33401.65
417,Alaska,2002Q1,29.25258636474609,72.20066,33860.9921875
418,Alaska,2002Q2,29.52619743347168,72.16216999999999,33971.6328125
419,Alaska,2002Q3,29.9237060546875,72.15841999999999,34303.73
420,Alaska,2002Q4,30.34951,72.29330444335938,34815.97265625
421,Alaska,2003Q1,30.93351,72.39104461669922,34919.21
422,Alaska,2003Q2,31.556109999999997,72.28458,35438.31
423,Alaska,2003Q3,32.47423553466797,71.99320999999999,35736.61328125
424,Alaska,2003Q4,33.19214630126953,71.75844000000001,35941.47265625
425,Alaska,2004Q1,33.8536376953125,71.54701999999999,36305.67
426,Alaska,2004Q2,34.57260513305664,71.33379000000001,36486.95703125
427,Alaska,2004Q3,35.54134750366211,71.41847,36818.56
428,Alaska,2004Q4,36.81241226196289,71.6690444946289,37340.70703125
429,Alaska,2005Q1,37.516999999999996,71.7913,37967.3
430,Alaska,2005Q2,38.907,71.79909,38459.24
431,Alaska,2005Q3,40.691,71.78299,39126.68
432,Alaska,2005Q4,43.138000000000005,71.61414,39667.08
433,Alaska,2006Q1,42.872,71.52224,40260.14
434,Alaska,2006Q2,44.653,71.50219,40731.7
435,Alaska,2006Q3,45.349,71.31107,40807.45
436,Alaska,2006Q4,45.84,71.06857,41444.13
437,Alaska,2007Q1,46.658,70.8336,43006.34
438,Alaska,2007Q2,48.964,70.68264,43707.9
439,Alaska,2007Q3,49.86600000000001,70.68234,43820.41
440,Alaska,2007Q4,51.298,70.77409,44138.45
441,Alaska,2008Q1,52.981,70.98565,46778.11
442,Alaska,2008Q2,56.566,71.20409000000001,48181.96
443,Alaska,2008Q3,58.266000000000005,71.07405,47883.74
444,Alaska,2008Q4,54.032,70.67596,47945.61
445,Alaska,2009Q1,51.403,70.48917,46482.88
446,Alaska,2009Q2,50.044,70.32421,46959.8
447,Alaska,2009Q3,49.376999999999995,70.1172,46626.39
448,Alaska,2009Q4,51.027,70.06685999999999,46704.65
449,Alaska,2010Q1,52.405,70.06385999999999,48021.16
450,Alaska,2010Q2,53.656000000000006,69.86706,48412.0
451,Alaska,2010Q3,54.691,69.61518000000001,48691.07
452,Alaska,2010Q4,55.785,69.53999,49059.21
453,Alaska,2011Q1,55.341,69.43132,50133.16
454,Alaska,2011Q2,58.985,69.17945999999999,51178.42
455,Alaska,2011Q3,59.196999999999996,69.04083,51761.7
456,Alaska,2011Q4,61.513999999999996,68.89634000000001,52355.49
457,Alaska,2012Q1,60.746,68.6237,52363.84
458,Alaska,2012Q2,61.464,68.31531,52660.12
459,Alaska,2012Q3,61.013000000000005,68.08126999999999,52472.88
460,Alaska,2012Q4,60.338,68.00491,52916.93
461,Alaska,2013Q1,60.693999999999996,67.85023000000001,51275.9
462,Alaska,2013Q2,59.328,67.78772,51170.54
463,Alaska,2013Q3,60.263000000000005,67.77099,51590.59
464,Alaska,2013Q4,58.946000000000005,67.79571999999999,51825.33
465,Alaska,2014Q1,58.663000000000004,67.84267,53575.79
466,Alaska,2014Q2,58.771,67.84513000000001,54403.21
467,Alaska,2014Q3,58.388999999999996,67.62243000000001,54900.51
468,Alaska,2014Q4,56.96,67.32215,55579.97
469,Alaska,2015Q1,53.786,67.1599,56237.18
470,Alaska,2015Q2,54.577,67.01994,56575.16
471,Alaska,2015Q3,53.199,66.81338000000001,56456.85
472,Alaska,2015Q4,51.681999999999995,66.5594,56600.16
473,Alaska,2016Q1,50.041000000000004,66.32106999999999,55537.13
474,Alaska,2016Q2,50.42,66.11806,55721.46
475,Alaska,2016Q3,50.49,65.92319,55789.59
476,Alaska,2016Q4,50.663999999999994,65.85814,55642.87
477,Alaska,2017Q1,51.251000000000005,66.39941,55472.05
478,Alaska,2017Q2,51.828,67.14936,55593.73
479,Alaska,2017Q3,52.21,66.81130999999999,56021.88
480,Alaska,2017Q4,52.47759,66.43253,56227.97
481,Alaska,2018Q1,52.850730000000006,66.48213,56855.79
482,Alaska,2018Q2,53.54147,66.46058000000001,57522.61
483,Alaska,2018Q3,54.420230000000004,66.45522,58330.44
484,Alaska,2018Q4,55.341319999999996,66.40331,59126.74
485,Alaska,2019Q1,56.1801,66.342,59894.69
486,Alaska,2019Q2,56.93769,66.25717,60610.18
487,Alaska,2019Q3,57.559180000000005,66.16115,61258.35
488,Alaska,2019Q4,57.9908,66.06931,61848.54
489,Alaska,2020Q1,58.239909999999995,65.98508000000001,62282.19
490,Alaska,2020Q2,58.58193000000001,65.91287,62681.56
491,Alaska,2020Q3,59.08149,65.85761,63071.68
2195,Arizona,1990Q1,72.99198,64.00238,16970.537109375
2196,Arizona,1990Q2,73.81401,64.60502,17120.326171875
2197,Arizona,1990Q3,74.31055450439453,64.59648,17253.5
2198,Arizona,1990Q4,74.0915,63.94136999999999,17233.078125
2199,Arizona,1991Q1,74.34815,63.339130000000004,17432.1
2200,Arizona,1991Q2,75.29751999999999,63.15951538085938,17511.36
2201,Arizona,1991Q3,77.02055,63.22505,17433.37
2202,Arizona,1991Q4,79.56425,63.3631,17623.818359375
2203,Arizona,1992Q1,82.59586,63.49414,17803.404296875
2204,Arizona,1992Q2,85.75399,63.56944,18058.197265625
2205,Arizona,1992Q3,88.04626,63.3643,18076.943359375
2206,Arizona,1992Q4,89.89716,62.96088,18236.31
2207,Arizona,1993Q1,90.93913,62.7986,18553.71
2208,Arizona,1993Q2,92.38799999999999,63.10041427612305,18672.5234375
2209,Arizona,1993Q3,94.30939000000001,63.55620574951172,18667.96
2210,Arizona,1993Q4,97.56541999999999,64.0902,18893.03
2211,Arizona,1994Q1,100.45539093017578,64.82766,19225.765625
2212,Arizona,1994Q2,103.76296997070312,65.24506,19530.02734375
2213,Arizona,1994Q3,106.14974212646484,65.67079,19805.84765625
2214,Arizona,1994Q4,108.93697357177734,66.16183000000001,19993.197265625
2215,Arizona,1995Q1,110.90424346923828,66.54575,20275.7265625
2216,Arizona,1995Q2,112.73052215576172,66.81469,20318.572265625
2217,Arizona,1995Q3,115.10671997070312,66.79252,20615.12
2218,Arizona,1995Q4,117.26976013183594,66.47038,20801.38
2219,Arizona,1996Q1,119.42743682861328,66.21985,21169.52
2220,Arizona,1996Q2,122.72393798828124,66.13721466064453,21407.673828125
2221,Arizona,1996Q3,124.6926,66.04005,21611.205078125
2222,Arizona,1996Q4,126.8622,65.51756,21739.134765625
2223,Arizona,1997Q1,128.8319091796875,64.7847,22251.07
2224,Arizona,1997Q2,131.33293151855472,64.33323,22404.98
2225,Arizona,1997Q3,134.08067321777344,64.19975,22685.88671875
2226,Arizona,1997Q4,136.58648681640622,64.27814000000001,23017.90625
2227,Arizona,1998Q1,139.15501403808594,64.41569,23518.8515625
2228,Arizona,1998Q2,141.7704,64.62112426757811,23829.03515625
2229,Arizona,1998Q3,145.1518096923828,64.98540496826172,24139.412109375
2230,Arizona,1998Q4,148.99476623535156,65.38901519775389,24447.49
2231,Arizona,1999Q1,151.90394592285156,65.64970397949219,24302.47
2232,Arizona,1999Q2,154.619873046875,65.73738,24633.572265625
2233,Arizona,1999Q3,157.4604,65.63473510742189,24760.67
2234,Arizona,1999Q4,160.5957794189453,65.54198455810547,25084.076171875
2235,Arizona,2000Q1,161.9674,65.47610999999999,25764.146484375
2236,Arizona,2000Q2,165.64395141601562,65.34566497802734,26044.38
2237,Arizona,2000Q3,166.9244842529297,65.01477,26318.19
2238,Arizona,2000Q4,169.11215209960938,65.10095,26516.884765625
2239,Arizona,2001Q1,170.02371215820312,65.35141999999999,26656.84765625
2240,Arizona,2001Q2,172.45928955078125,65.38065,26729.234375
2241,Arizona,2001Q3,172.7379,65.49367,26695.60546875
2242,Arizona,2001Q4,173.9311,65.73564,26662.93
2243,Arizona,2002Q1,176.2880401611328,65.96168,26959.01171875
2244,Arizona,2002Q2,178.1045379638672,66.11144,27010.546875
2245,Arizona,2002Q3,180.6583251953125,66.07658,27047.341796875
2246,Arizona,2002Q4,183.3691,65.78128000000001,27320.94
2247,Arizona,2003Q1,187.0271148681641,65.58934,27588.841796875
2248,Arizona,2003Q2,190.9239654541016,65.64154,27903.396484375
2249,Arizona,2003Q3,195.4032287597656,65.50568,28135.9453125
2250,Arizona,2003Q4,197.3857,65.31583404541016,28683.03
2251,Arizona,2004Q1,199.04571533203125,65.19814000000001,29199.96
2252,Arizona,2004Q2,201.0675506591797,65.06509,29620.6953125
2253,Arizona,2004Q3,205.06483459472656,64.89771,29964.89453125
2254,Arizona,2004Q4,211.3659,64.61222,30614.998046875
2255,Arizona,2005Q1,218.206,64.53268,31186.41796875
2256,Arizona,2005Q2,224.49599999999998,64.62086,31884.685546875
2257,Arizona,2005Q3,231.62900000000002,64.55984000000001,32558.71
2258,Arizona,2005Q4,235.09900000000002,64.36721,32939.08
2259,Arizona,2006Q1,241.787,64.46616,34155.41
2260,Arizona,2006Q2,244.65900000000002,64.58561999999999,34381.63
2261,Arizona,2006Q3,250.886,64.643,34752.41
2262,Arizona,2006Q4,256.505,64.64088000000001,35127.23
2263,Arizona,2007Q1,258.078,64.27801,35491.57
2264,Arizona,2007Q2,261.92900000000003,63.84239,35634.49
2265,Arizona,2007Q3,265.506,63.643330000000006,35796.91
2266,Arizona,2007Q4,262.668,63.64286,35726.34
2267,Arizona,2008Q1,261.073,63.67011,35587.96
2268,Arizona,2008Q2,258.88599999999997,63.74921,36549.82
2269,Arizona,2008Q3,256.74,63.900909999999996,35582.01
2270,Arizona,2008Q4,250.176,63.9183,34984.32
2271,Arizona,2009Q1,245.502,63.68083000000001,33839.18
2272,Arizona,2009Q2,240.96200000000002,63.406330000000004,33880.29
2273,Arizona,2009Q3,239.957,63.03241,33468.77
2274,Arizona,2009Q4,243.615,62.500080000000004,33624.18
2275,Arizona,2010Q1,240.641,62.0503,33075.05
2276,Arizona,2010Q2,244.53099999999998,63.63565,33381.64
2277,Arizona,2010Q3,247.497,62.89454,33671.16
2278,Arizona,2010Q4,250.002,62.281530000000004,33989.51
2279,Arizona,2011Q1,249.3,61.852419999999995,34631.61
2280,Arizona,2011Q2,251.59,61.56544,34764.27
2281,Arizona,2011Q3,254.563,61.27155,35006.93
2282,Arizona,2011Q4,261.316,60.93231,35094.0
2283,Arizona,2012Q1,262.907,60.66494,35577.35
2284,Arizona,2012Q2,266.124,60.487190000000005,35933.83
2285,Arizona,2012Q3,264.589,60.26741,35819.8
2286,Arizona,2012Q4,265.15,59.95674,36860.56
2287,Arizona,2013Q1,266.881,59.692519999999995,36131.37
2288,Arizona,2013Q2,268.584,59.64809,36483.17
2289,Arizona,2013Q3,271.181,59.61668,36705.21
2290,Arizona,2013Q4,275.228,59.5666,36845.98
2291,Arizona,2014Q1,276.65,59.656459999999996,37533.95
2292,Arizona,2014Q2,278.849,59.72683000000001,37791.89
2293,Arizona,2014Q3,283.86400000000003,59.84593,38201.23
2294,Arizona,2014Q4,284.76,60.022890000000004,38707.18
2295,Arizona,2015Q1,289.22,60.07656,39133.94
2296,Arizona,2015Q2,291.83799999999997,60.04217,39596.89
2297,Arizona,2015Q3,293.09,60.02564,39701.9
2298,Arizona,2015Q4,297.738,60.125719999999994,40174.76
2299,Arizona,2016Q1,298.95099999999996,60.248709999999996,40041.18
2300,Arizona,2016Q2,302.938,60.1776,40438.2
2301,Arizona,2016Q3,310.053,60.17272,40865.61
2302,Arizona,2016Q4,311.454,60.181509999999996,40516.21
2303,Arizona,2017Q1,314.443,60.74716,41182.71
2304,Arizona,2017Q2,318.033,60.93793,41078.86
2305,Arizona,2017Q3,321.635,60.371990000000004,41202.32
2306,Arizona,2017Q4,325.8807,60.46011,41431.82
2307,Arizona,2018Q1,329.7286,60.528119999999994,41906.7
2308,Arizona,2018Q2,335.2808,60.550580000000004,42367.93
2309,Arizona,2018Q3,341.5476,60.59864,42907.53
2310,Arizona,2018Q4,347.7273,60.59933,43345.18
2311,Arizona,2019Q1,353.5996,60.593140000000005,43718.72
2312,Arizona,2019Q2,358.9281,60.563109999999995,44054.55
2313,Arizona,2019Q3,363.63599999999997,60.52675,44400.8
2314,Arizona,2019Q4,367.4393,60.49106,44771.55
2315,Arizona,2020Q1,369.7948,60.43801,44976.04
2316,Arizona,2020Q2,372.8022,60.38601,45177.99
2317,Arizona,2020Q3,377.3173,60.35046,45445.06
2318,Arkansas,1990Q1,38.81409454345703,64.13475,14381.19
2319,Arkansas,1990Q2,39.13653,63.59851,14564.3388671875
2320,Arkansas,1990Q3,39.63487,63.29636,14733.49
2321,Arkansas,1990Q4,40.12052536010742,63.13409423828125,14775.955078125
2322,Arkansas,1991Q1,40.84961,62.80581,14996.2353515625
2323,Arkansas,1991Q2,41.964909999999996,62.53914,15122.7333984375
2324,Arkansas,1991Q3,42.88578414916992,62.48704,15311.8583984375
2325,Arkansas,1991Q4,43.59189,62.8344955444336,15619.02
2326,Arkansas,1992Q1,44.57352,63.36023,16056.525390625
2327,Arkansas,1992Q2,45.62666702270508,63.58769,16400.638671875
2328,Arkansas,1992Q3,46.450590000000005,63.27189,16513.294921875
2329,Arkansas,1992Q4,47.279990000000005,62.7828,16688.0234375
2330,Arkansas,1993Q1,47.68323516845703,62.81501,16799.654296875
2331,Arkansas,1993Q2,48.30311,63.31365,16879.94
2332,Arkansas,1993Q3,48.9412841796875,63.653459999999995,16959.587890625
2333,Arkansas,1993Q4,50.0323,63.78065,17175.34
2334,Arkansas,1994Q1,50.94193,64.03253000000001,17387.65234375
2335,Arkansas,1994Q2,52.0662,64.47758,17676.685546875
2336,Arkansas,1994Q3,52.778076171875,64.87302398681639,17815.501953125
2337,Arkansas,1994Q4,53.74191,65.0678,18012.72265625
2338,Arkansas,1995Q1,54.30406,65.02294,18285.267578125
2339,Arkansas,1995Q2,54.801030000000004,64.65901,18416.267578125
2340,Arkansas,1995Q3,55.60066,64.58501434326172,18591.908203125
2341,Arkansas,1995Q4,56.337540000000004,64.75088000000001,18879.37
2342,Arkansas,1996Q1,57.07688,64.6775,19002.361328125
2343,Arkansas,1996Q2,58.358509999999995,64.52419,19516.865234375
2344,Arkansas,1996Q3,58.860490000000006,64.39336999999999,19512.95
2345,Arkansas,1996Q4,59.30528,64.01626,19631.123046875
2346,Arkansas,1997Q1,59.6601448059082,63.65615,19850.49
2347,Arkansas,1997Q2,60.26797485351562,63.49225,19900.953125
2348,Arkansas,1997Q3,60.77811,63.166786193847656,20164.0
2349,Arkansas,1997Q4,60.961780000000005,62.848440000000004,20579.3046875
2350,Arkansas,1998Q1,61.18901999999999,62.6871,20897.68359375
2351,Arkansas,1998Q2,61.441790000000005,62.603019999999994,21073.748046875
2352,Arkansas,1998Q3,62.42645,62.60414505004883,21243.57421875
2353,Arkansas,1998Q4,64.04274000000001,62.67695,21437.783203125
2354,Arkansas,1999Q1,65.26008605957031,62.63701,21651.30859375
2355,Arkansas,1999Q2,66.39284,62.605380000000004,21647.6640625
2356,Arkansas,1999Q3,67.26926999999999,62.62879,21830.26
2357,Arkansas,1999Q4,67.93780517578125,62.64439,22076.24
2358,Arkansas,2000Q1,67.86695,62.616859999999996,22417.806640625
2359,Arkansas,2000Q2,68.76357,62.33258000000001,22653.11
2360,Arkansas,2000Q3,68.91176999999999,61.8927,22944.326171875
2361,Arkansas,2000Q4,69.69371,61.58726,23066.35546875
2362,Arkansas,2001Q1,69.95228576660156,61.50316619873047,23702.03
2363,Arkansas,2001Q2,70.83688000000001,61.46686,23884.37
2364,Arkansas,2001Q3,70.97355999999999,61.41633,23809.7734375
2365,Arkansas,2001Q4,71.63328,61.38296508789063,23958.8046875
2366,Arkansas,2002Q1,72.76934,61.64962387084961,23956.0234375
2367,Arkansas,2002Q2,73.68388,62.009209999999996,24142.177734375
2368,Arkansas,2002Q3,74.61853,62.09746551513672,24261.3
2369,Arkansas,2002Q4,75.31624000000001,61.92536,24506.20703125
2370,Arkansas,2003Q1,76.41193,61.593,25016.72265625
2371,Arkansas,2003Q2,77.60521999999999,61.328619999999994,25255.78
2372,Arkansas,2003Q3,79.67161999999999,61.37189483642578,25555.58
2373,Arkansas,2003Q4,81.40722,61.625040000000006,25922.90625
2374,Arkansas,2004Q1,82.99941,61.865390000000005,26247.765625
2375,Arkansas,2004Q2,84.73791,62.09799,26571.8125
2376,Arkansas,2004Q3,86.10798,62.399574279785156,26857.1171875
2377,Arkansas,2004Q4,87.1987,62.75425,27401.04
2378,Arkansas,2005Q1,88.446,63.19589614868164,27410.33203125
2379,Arkansas,2005Q2,89.264,63.68009,27754.6953125
2380,Arkansas,2005Q3,90.515,63.98384,27873.93
2381,Arkansas,2005Q4,93.05,64.038,28413.82
2382,Arkansas,2006Q1,93.413,63.99106999999999,28901.5
2383,Arkansas,2006Q2,95.259,63.801190000000005,29201.23
2384,Arkansas,2006Q3,95.48100000000001,63.500659999999996,29350.94
2385,Arkansas,2006Q4,95.20299999999999,63.41325,29624.64
2386,Arkansas,2007Q1,94.289,63.3954,30169.61
2387,Arkansas,2007Q2,95.95100000000001,63.23085,30671.11
2388,Arkansas,2007Q3,96.93799999999999,63.05972,30938.4
2389,Arkansas,2007Q4,102.35799999999999,62.97306999999999,31955.27
2390,Arkansas,2008Q1,98.133,62.931580000000004,31637.53
